rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;fecha_bbdd;codigo_bbdd;grado;agno
17907;8;COLEGIO CREACIÓN CHILLÁN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;71;66;255;253;1;-2;-1;-11;0;0;0;-1;;;;;43.7;33.8;22.5;56.1;33.3;10.6;0;20240418;final20240418v1;2m;2023
1422;2;LICEO PEDRO DE VALDIVIA;5;DE VALPARAÍSO;55;QUILLOTA;5502;LA CALERA;51;Quillota - Petorca;2;1;1;1;59;59;209;189;;;-18;-38;;;-1;-1;;;1;1;81.4;16.9;1.7;93.2;6.8;0.0;0;20240418;final20240418v1;2m;2023
1777;9;COLEGIO SAINT DOMINIC;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;54;60;296;324;11;2;10;1;0;0;1;0;;;;;14.8;31.5;53.7;16.7;23.3;60.0;0;20240418;final20240418v1;2m;2023
449;9;LICEO JOSÉ SANTOS OSSA;3;DE ATACAMA;33;HUASCO;3301;VALLENAR;32;Huasco - Vallenar;6;4;1;1;132;122;223;229;27;17;-4;2;1;1;0;0;;;;;69.7;24.2;6.1;73.0;23.0;4.1;0;20240418;final20240418v1;2m;2023
2109;1;LICEO DE NIÑAS DE RANCAGUA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;1;1;2;1;86;82;280;286;15;27;40;42;1;1;1;1;;;;;22.1;39.5;38.4;22.0;50.0;28.0;0;20240418;final20240418v1;2m;2023
18216;8;COLEGIO AMANECER;16;DE ÑUBLE;161;DIGUILLÍN;16102;BULNES;161;Diguillín;3;2;2;1;31;30;253;241;12;-4;13;-3;0;0;1;0;;;;;38.7;38.7;22.6;56.7;36.7;6.7;0;20240418;final20240418v1;2m;2023
1445;1;COLEGIO EL MELÓN;5;DE VALPARAÍSO;55;QUILLOTA;5506;NOGALES;51;Quillota - Petorca;2;1;2;1;38;35;243;224;11;;3;-20;0;;0;-1;;;;1;52.6;36.8;10.5;77.1;22.9;0.0;0;20240418;final20240418v1;2m;2023
26274;9;ESCUELA BAS. REINA NORTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;3;2;1;1;32;36;254;224;-25;-56;27;-3;-1;-1;1;0;;;;;40.6;37.5;21.9;72.2;25.0;2.8;0;20240418;final20240418v1;2m;2023
8375;5;LICEO POLITECNICO DE AYSEN;11;DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO;112;AYSÉN;11201;AYSÉN;111;Coyhaique;2;1;1;1;56;54;215;212;-3;-4;-12;-15;0;0;-1;-1;;;;;83.9;12.5;3.6;85.2;13.0;1.9;0;20240418;final20240418v1;2m;2023
40343;1;COLEGIO CREACION LA ARAUCANA PUERTO MONTT;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;3;1;61;64;275;262;12;-12;19;-2;1;0;1;0;;;;;29.5;39.3;31.1;45.3;35.9;18.8;0;20240418;final20240418v1;2m;2023
9039;5;COLEGIO RUBEN DARIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;18;18;257;262;;5;-29;-61;;0;-1;-1;;;1;;44.4;22.2;33.3;50.0;33.3;16.7;0;20240418;final20240418v1;2m;2023
5713;4;COLEGIO PARTICULAR I. CULTURA BRITANICA;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;2;1;38;31;242;234;;;;;;;;;2;2;1;1;52.6;34.2;13.2;67.7;29.0;3.2;0;20240418;final20240418v1;2m;2023
3460;6;COLEGIO BICENTENARIO POLIVALENTE LAS CAMELIAS;7;DEL MAULE;74;LINARES;7405;RETIRO;73;Linares;3;2;1;2;65;66;267;235;6;-19;40;8;0;-1;1;0;;;;;32.3;43.1;24.6;69.7;22.7;7.6;0;20240418;final20240418v1;2m;2023
5126;8;LICEO HUMANISTA CIENTÍFICO JOSÉ DE LA CRUZ MIRANDA CORREA;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;2;1;2;1;165;164;271;283;4;6;31;39;0;0;1;1;;;;;27.9;41.2;30.9;31.1;39.0;29.9;0;20240418;final20240418v1;2m;2023
1468;0;COLEGIO BRASILIA;5;DE VALPARAÍSO;58;MARGA MARGA;5802;LIMACHE;51;Quillota - Petorca;2;1;1;1;26;22;224;226;8;13;-3;-1;0;0;0;0;;;;;76.9;19.2;3.8;63.6;36.4;0.0;0;20240418;final20240418v1;2m;2023
1213;0;LICEO PARTICULAR MIXTO LOS ANDES;5;DE VALPARAÍSO;53;LOS ANDES;5301;LOS ANDES;52;San Felipe - Los Andes;3;2;3;1;178;188;246;251;27;20;-10;-13;1;1;-1;-1;;;;;50.0;30.9;19.1;51.6;33.0;15.4;0;20240418;final20240418v1;2m;2023
12305;6;COLEGIO ALEXANDER FLEMING;5;DE VALPARAÍSO;58;MARGA MARGA;5804;VILLA ALEMANA;53;Valparaiso - Isla de Pascua;3;2;2;1;58;58;224;221;-9;-20;-16;-23;0;-1;-1;-1;;;;;65.5;29.3;5.2;75.9;20.7;3.4;0;20240418;final20240418v1;2m;2023
12311;0;CTRO ESTUDIOS CAPACITACION PARA SORDOS;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;1;20240418;final20240418v1;2m;2023
10313;6;COLEGIO POLIV. ALEJANDRO FLORES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;3;2;2;1;65;66;237;269;-17;-2;-3;25;-1;0;0;1;;;;;60.0;29.2;10.8;47.0;28.8;24.2;0;20240418;final20240418v1;2m;2023
40320;2;COLEGIO ACADEMIA TARAPACA ORELLA;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;4;1;107;108;275;296;5;-7;6;8;0;0;1;1;;;;;24.3;42.1;33.6;26.9;34.3;38.9;0;20240418;final20240418v1;2m;2023
8352;6;LICEO TECNICO PROFESIONAL PROFESOR RICARDO NAVARRETE BARRIA;11;DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO;111;COYHAIQUE;11101;COYHAIQUE;111;Coyhaique;2;1;1;1;22;22;221;222;-13;-3;-6;-5;0;0;0;0;;;;;72.7;18.2;9.1;72.7;22.7;4.5;0;20240418;final20240418v1;2m;2023
526;6;COLEGIO JOSE MANUEL BALMACEDA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;1;1;3;1;32;38;230;254;-40;-16;-26;-10;-1;0;-1;0;;;;;62.5;31.3;6.3;44.7;44.7;10.5;0;20240418;final20240418v1;2m;2023
22461;8;COLEGIO NUEVO HORIZONTE;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;3;2;42;47;245;254;-19;3;-11;-10;-1;0;-1;0;;;;;45.2;31.0;23.8;51.1;34.0;14.9;0;20240418;final20240418v1;2m;2023
5026;1;ESCUELA FRESIA GRACIELA MULLER RUIZ;8;DEL BIOBÍO;82;ARAUCO;8201;LEBU;84;Arauco;2;1;2;1;70;73;250;243;-6;-5;10;-1;0;0;1;0;;;;;50.0;34.3;15.7;54.8;32.9;12.3;0;20240418;final20240418v1;2m;2023
5813;0;COLEGIO CENTENARIO;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;5;1;88;87;289;335;-2;7;3;12;0;0;0;1;;;;;19.3;28.4;52.3;10.3;19.5;70.1;0;20240418;final20240418v1;2m;2023
14913;6;COLEGIO GALILEO;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;3;1;30;30;250;237;;;-6;-27;;;0;-1;;;1;1;43.3;43.3;13.3;70.0;30.0;0.0;0;20240418;final20240418v1;2m;2023
20400;5;COLEGIO KIMEN MONTESSORI;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;4;3;5;1;22;18;254;258;-18;-9;-32;-65;0;0;-1;-1;;;;;36.4;54.5;9.1;55.6;22.2;22.2;0;20240418;final20240418v1;2m;2023
257;7;COLEGIO CHUQUICAMATA;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;4;3;5;1;63;59;289;311;-3;-10;3;-12;0;0;0;-1;;;;;14.3;38.1;47.6;16.9;39.0;44.1;0;20240418;final20240418v1;2m;2023
9726;8;LICEO TENIENTE FRANCISCO MERY AGUIRRE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13116;LO ESPEJO;132;Sur;2;1;1;1;30;28;219;214;-23;;-8;-13;-1;;-1;0;;;;1;70.0;26.7;3.3;71.4;28.6;0.0;0;20240418;final20240418v1;2m;2023
15554;3;EL PEQUENO MOZART;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6108;MACHALÍ;61;Cachapoal;3;2;4;1;64;67;289;329;-12;-12;20;41;-1;-1;1;1;;;;;15.6;40.6;43.8;7.5;26.9;65.7;0;20240418;final20240418v1;2m;2023
2447;3;LICEO DE HOMBRES NEANDRO SCHILLING;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;6;4;2;1;98;99;265;244;28;22;25;0;1;1;1;0;;;;;32.7;38.8;28.6;62.6;25.3;12.1;0;20240418;final20240418v1;2m;2023
10453;1;LICEO IND. MUNICIPALIZADO A N_ 116;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;1;1;1;1;103;105;204;219;-6;-8;-23;-8;0;0;-1;-1;;;;;84.5;11.7;3.9;83.8;14.3;1.9;0;20240418;final20240418v1;2m;2023
967;9;LICEO BICENTENARIO DE EXCELENCIA LICEO DOMINGO ORTIZ DE ROZAS;4;DE COQUIMBO;42;CHOAPA;4201;ILLAPEL;43;Choapa;2;1;2;1;129;131;239;221;2;-3;-1;-23;0;0;0;-1;;;;;59.7;29.5;10.9;75.6;17.6;6.9;0;20240418;final20240418v1;2m;2023
2378;7;LICEO JEAN BUCHANAN DE LARRAIN;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6112;PEUMO;61;Cachapoal;2;1;1;1;72;76;222;210;14;13;-5;-17;1;0;-1;-1;;;;;81.9;13.9;4.2;84.2;14.5;1.3;0;20240418;final20240418v1;2m;2023
1405;2;COLEGIO INGLES DE QUILLOTA;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;3;1;52;53;257;247;11;10;1;-17;0;0;0;-1;;;;;40.4;42.3;17.3;52.8;37.7;9.4;0;20240418;final20240418v1;2m;2023
9766;7;COLEGIO SANTA MARIA DE LOS ANGELES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13109;LA CISTERNA;132;Sur;3;2;4;1;39;38;262;285;3;15;-7;-3;0;0;-1;0;;;;;38.5;35.9;25.6;26.3;36.8;36.8;0;20240418;final20240418v1;2m;2023
280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;1;1;2;1;277;286;216;215;0;-1;-24;-29;0;0;-1;-1;;;;;75.5;21.7;2.9;76.9;21.3;1.7;0;20240418;final20240418v1;2m;2023
2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;2;1;2;1;91;88;236;231;2;-10;-4;-13;0;0;0;-1;;;;;61.5;29.7;8.8;68.2;23.9;8.0;0;20240418;final20240418v1;2m;2023
10250;4;CENTRO EDUCACIONAL DE HUECHURABA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;137;Norte;2;1;1;1;74;74;221;219;-10;-7;-6;-8;0;0;-1;0;;;;;77.0;13.5;9.5;71.6;23.0;5.4;0;20240418;final20240418v1;2m;2023
6755;5;LICEO INDUSTRIAL VALDIVIA;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;2;1;1;1;115;114;213;224;27;10;-14;-3;1;0;-1;0;;;;;80.9;15.7;3.5;76.3;22.8;0.9;0;20240418;final20240418v1;2m;2023
24230;6;COLEGIO KALEM BICENTENARIO;11;DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO;112;AYSÉN;11201;AYSÉN;111;Coyhaique;3;2;3;1;57;60;267;292;22;32;11;28;1;1;1;1;;;;;35.1;35.1;29.8;31.7;31.7;36.7;0;20240418;final20240418v1;2m;2023
25395;2;COLEGIO BETTERLAND SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;3;2;2;1;50;50;254;253;20;22;14;9;1;1;1;1;;;;;40.0;40.0;20.0;52.0;36.0;12.0;0;20240418;final20240418v1;2m;2023
10751;4;LICEO COMERCIAL REPUBLICA DE BRASIL;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;2;1;2;1;69;69;232;210;16;-1;-8;-34;1;0;-1;-1;;;;;66.7;20.3;13.0;79.7;20.3;0.0;0;20240418;final20240418v1;2m;2023
5590;5;COMPLEJO EDUC. UN AMANECER EN LA ARAUCANIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;2;1;2;1;24;25;232;269;15;43;-8;25;0;1;0;1;;;;;70.8;25.0;4.2;32.0;56.0;12.0;0;20240418;final20240418v1;2m;2023
10396;9;LICEO POLIVALENTE RAFAEL DONOSO CARRASCO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;5;2;2;1;157;158;237;253;26;24;-3;9;1;1;0;1;;;;;58.6;30.6;10.8;50.6;34.2;15.2;0;20240418;final20240418v1;2m;2023
8392;5;LICEO MELINKA;11;DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO;112;AYSÉN;11203;GUAITECAS;111;Coyhaique;2;1;2;2;15;15;234;224;-9;-7;-6;-20;0;0;0;-1;;;;;60.0;26.7;13.3;66.7;26.7;6.7;0;20240418;final20240418v1;2m;2023
12265;3;COLEGIO THE SOUTHERN CROSS SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;39;43;304;367;7;10;18;44;0;0;1;1;;;;;12.8;23.1;64.1;0.0;14.0;86.0;0;20240418;final20240418v1;2m;2023
25249;2;COLEGIO PARTICULAR TANTAUCO  EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;4;3;5;1;69;67;286;311;32;26;0;-12;1;1;0;-1;;;;;18.8;40.6;40.6;17.9;31.3;50.7;0;20240418;final20240418v1;2m;2023
3128;3;LICEO SAN IGNACIO;7;DEL MAULE;71;TALCA;7104;EMPEDRADO;72;Talca;2;1;1;1;55;55;241;234;7;-22;14;7;0;-1;1;0;;;;;60.0;32.7;7.3;63.6;30.9;5.5;0;20240418;final20240418v1;2m;2023
25693;5;COLEGIO MADRE DE LA DIVINA PROVIDENC;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;133;Oriente;3;2;4;1;38;39;286;282;36;26;17;-6;1;1;1;0;;;;;15.8;39.5;44.7;28.2;43.6;28.2;0;20240418;final20240418v1;2m;2023
217;8;LICEO BICENTENARIO LUIS CRUZ MARTINEZ;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;1;1;3;1;177;178;265;283;4;4;9;19;0;0;1;1;;;;;33.9;42.9;23.2;30.3;42.1;27.5;0;20240418;final20240418v1;2m;2023
17778;4;COLEGIO SAN JUAN DE DIOS;8;DEL BIOBÍO;83;BIOBÍO;8306;NACIMIENTO;82;Bio Bio;3;2;2;1;78;80;242;231;-8;-18;2;-13;0;-1;0;-1;;;;;55.1;38.5;6.4;65.0;35.0;0.0;0;20240418;final20240418v1;2m;2023
10350;0;COLEGIO ELENA BETTINI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;3;2;3;1;61;66;268;269;24;30;12;5;1;1;1;0;;;;;29.5;44.3;26.2;42.4;42.4;15.2;0;20240418;final20240418v1;2m;2023
24963;7;COLEGIO BICENTENARIO DE SANTA MARIA DE EL MONTE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;135;Talagante;3;2;1;2;37;37;252;258;-2;4;25;31;0;0;1;1;;;;;48.6;35.1;16.2;51.4;29.7;18.9;0;20240418;final20240418v1;2m;2023
8979;6;COLEGIO ALEMAN DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;103;106;298;338;10;-10;12;15;1;-1;1;1;;;;;11.7;33.0;55.3;5.7;27.4;67.0;0;20240418;final20240418v1;2m;2023
4694;9;SAINT JOHN´S SCHOOL;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;83;Concepcion;4;3;5;1;69;69;292;329;9;9;6;6;0;0;1;1;;;;;14.5;31.9;53.6;4.3;43.5;52.2;0;20240418;final20240418v1;2m;2023
10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;1;1;1;1;63;62;227;241;-6;26;0;14;0;1;0;1;;;;;69.8;27.0;3.2;54.8;37.1;8.1;0;20240418;final20240418v1;2m;2023
9666;0;ESC. PART. CELESTIN FREINET;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;1;1;15;15;226;229;7;11;-1;2;0;0;0;0;;;;;86.7;13.3;0.0;60.0;40.0;0.0;0;20240418;final20240418v1;2m;2023
24319;1;COLEGIO PUNTA ARENAS;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;4;3;5;1;31;34;274;262;;;-12;-61;;;-1;-1;;;1;1;22.6;45.2;32.3;41.2;32.4;26.5;0;20240418;final20240418v1;2m;2023
9912;0;COLEGIO PART. ASCENSION NICOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13106;ESTACIÓN CENTRAL;134;Poniente;3;2;2;1;63;65;250;239;-2;7;10;-5;0;0;1;0;;;;;46.0;39.7;14.3;50.8;43.1;6.2;0;20240418;final20240418v1;2m;2023
25650;1;COLEGIO AMERICAN BRITISH COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;4;3;5;1;156;153;279;319;;;-7;-4;;;-1;0;;;1;1;28.8;30.1;41.0;16.3;28.1;55.6;0;20240418;final20240418v1;2m;2023
24714;6;COLEGIO SANTO TOMAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;1;1;32;34;216;214;-10;-26;-11;-13;0;-1;-1;-1;;;;;75.0;15.6;9.4;82.4;17.6;0.0;0;20240418;final20240418v1;2m;2023
9271;1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;133;Oriente;4;3;5;1;52;51;302;345;1;-16;16;22;0;-1;1;1;;;;;5.8;32.7;61.5;3.9;25.5;70.6;0;20240418;final20240418v1;2m;2023
11681;5;COLEGIO MIGUEL DE CERVANTES;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;4;3;5;1;54;53;275;298;16;9;-11;-25;1;0;-1;-1;;;;;31.5;29.6;38.9;24.5;32.1;43.4;0;20240418;final20240418v1;2m;2023
10058;7;COLEGIO POLIVALENTE PRINCIPE DE GALES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13106;ESTACIÓN CENTRAL;134;Poniente;3;2;3;1;75;78;223;228;4;3;-33;-36;0;0;-1;-1;;;;;68.0;26.7;5.3;71.8;24.4;3.8;0;20240418;final20240418v1;2m;2023
25501;7;COLEGIO SAN ANDRES DE MAIPU;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;3;1;89;84;231;274;-32;6;-25;10;-1;0;-1;1;;;;;65.2;25.8;9.0;33.3;47.6;19.0;0;20240418;final20240418v1;2m;2023
20091;3;COLEGIO PUMAHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;4;3;5;1;71;67;286;318;-13;-24;0;-5;-1;-1;0;0;;;;;15.5;42.3;42.3;16.4;31.3;52.2;0;20240418;final20240418v1;2m;2023
16550;6;COLEGIO SAN JORGE;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;4;3;5;1;33;29;296;345;20;1;10;22;1;0;1;1;;;;;15.2;30.3;54.5;3.4;27.6;69.0;0;20240418;final20240418v1;2m;2023
2882;7;LICEO BICENTENARIO HUALAÑE;7;DEL MAULE;73;CURICÓ;7302;HUALAÑÉ;71;Curico;2;1;1;1;135;132;245;247;19;7;18;20;1;0;1;1;;;;;52.6;31.1;16.3;52.3;35.6;12.1;0;20240418;final20240418v1;2m;2023
12534;2;LICEO COLEGIO METODISTA ROBERT JOHNSON;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;1;2;141;146;251;267;9;-8;24;40;0;0;1;1;;;;;50.4;34.0;15.6;41.1;34.2;24.7;0;20240418;final20240418v1;2m;2023
8455;7;LICEO MARIA AUXILIADORA;12;DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;3;2;4;1;69;66;274;295;1;17;5;7;0;1;1;1;;;;;27.5;39.1;33.3;19.7;51.5;28.8;0;20240418;final20240418v1;2m;2023
12036;7;COLEGIO PINARES;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;4;3;5;1;18;19;307;376;-26;-14;21;53;-1;0;1;1;;;;;5.6;16.7;77.8;0.0;10.5;89.5;0;20240418;final20240418v1;2m;2023
31103;2;LICEO BICENTENARIO DE CORONEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;83;Concepcion;2;1;3;1;71;63;284;319;3;28;28;55;0;1;1;1;;;;;16.9;43.7;39.4;12.7;36.5;50.8;0;20240418;final20240418v1;2m;2023
12368;4;LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO SANTA CRUZ;9;DE LA ARAUCANÍA;91;CAUTÍN;9103;CUNCO;92;Cautin Norte;3;2;1;1;55;55;240;237;-7;-7;13;10;0;0;1;1;;;;;63.6;23.6;12.7;65.5;30.9;3.6;0;20240418;final20240418v1;2m;2023
2218;7;COLEGIO PARTICULAR GRANEROS;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6106;GRANEROS;61;Cachapoal;3;2;3;1;64;64;232;233;-3;-1;-24;-31;0;0;-1;-1;;;;;65.6;29.7;4.7;68.8;26.6;4.7;0;20240418;final20240418v1;2m;2023
14953;5;COLEGIO PEUMAYÉN;5;DE VALPARAÍSO;56;SAN ANTONIO;5603;CARTAGENA;54;San Antonio;3;2;3;1;30;30;243;232;11;-2;-13;-32;0;0;-1;-1;;;;;60.0;30.0;10.0;70.0;23.3;6.7;0;20240418;final20240418v1;2m;2023
20194;4;COLEGIO INGLES MI MUNDO;9;DE LA ARAUCANÍA;92;MALLECO;9210;TRAIGUÉN;91;Malleco;3;2;3;1;18;17;247;280;-19;18;-9;16;-1;0;0;1;;;;;50.0;33.3;16.7;52.9;17.6;29.4;0;20240418;final20240418v1;2m;2023
13387;6;COLEGIO DE ARTES ELISEO VIDELA JORQUERA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;42;Limari;2;1;3;1;48;50;250;277;-1;16;-6;13;0;0;0;1;;;;;50.0;29.2;20.8;28.0;50.0;22.0;0;20240418;final20240418v1;2m;2023
4897;6;LICEO SAN JUAN BAUTISTA DE HUALQUI;8;DEL BIOBÍO;81;CONCEPCIÓN;8105;HUALQUI;83;Concepcion;6;4;1;1;91;95;215;223;5;12;-12;-4;0;0;-1;0;;;;;72.5;23.1;4.4;73.7;20.0;6.3;0;20240418;final20240418v1;2m;2023
13553;4;COLEGIO SANTA HELENA COLLEGE;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;3;1;32;32;235;213;-6;-5;-21;-51;0;0;-1;-1;;;;;68.8;21.9;9.4;84.4;9.4;6.3;0;20240418;final20240418v1;2m;2023
3735;4;COLEGIO CHILLAN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;89;92;272;291;12;5;16;27;1;0;1;1;;;;;28.1;44.9;27.0;22.8;43.5;33.7;0;20240418;final20240418v1;2m;2023
10496;5;ESCUELA INDUSTRIAL LAS NIEVES;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;2;144;149;226;241;7;6;-14;-3;0;0;-1;0;;;;;68.1;21.5;10.4;57.0;36.2;6.7;0;20240418;final20240418v1;2m;2023
22398;0;COLEGIO ALIWEN;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;4;1;9;9;301;235;;;;;;;;;2;2;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;2m;2023
9829;9;COLEGIO MIGUEL DE CERVANTES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13109;LA CISTERNA;132;Sur;3;2;2;1;110;109;256;247;21;10;16;3;1;0;1;0;;;;;43.6;41.8;14.5;50.5;48.6;0.9;0;20240418;final20240418v1;2m;2023
9500;1;COLEGIO PART. NUESTRA SRA DEL HUERTO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13129;SAN JOAQUÍN;131;Centro;3;2;4;1;27;25;284;264;6;-13;15;-24;0;0;1;-1;;;;;22.2;33.3;44.4;60.0;12.0;28.0;0;20240418;final20240418v1;2m;2023
10164;8;COLEGIO SAN FRANCISCO JAVIER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13103;CERRO NAVIA;134;Poniente;3;2;2;1;38;39;249;252;20;4;9;8;1;0;1;0;;;;;47.4;26.3;26.3;48.7;35.9;15.4;0;20240418;final20240418v1;2m;2023
